latitude,longitude,area_in_meters,confidence,zone_id
-33.48029711,-70.76050384,14.4051,0.6679,Z3
-33.48360284,-70.74679958,63.2036,0.6605,Z3
-33.54712761,-70.77668538,51.4692,0.8227,Z3
-33.53290855,-70.77228996,20.1028,0.7191,Z3
-33.43989274,-70.72637435,56.001,0.8667,Z5
-33.52536926,-70.74283096,45.6313,0.6776,Z3
-33.4041768,-70.53771981,28.002,0.8025,Z2
-33.48953985,-70.75406886,63.6645,0.8074,Z3
-33.44407656,-70.75226261,26.1817,0.7057,Z5
-33.39038561,-70.57816359,248.7256,0.9051,Z2
-33.50958591,-70.79219866,14.1869,0.7891,Z3
-33.46105367,-70.74127991,73.2395,0.794,Z5
-33.44953103,-70.76970578,71.1424,0.8111,Z5
-33.39899725,-70.55274574,33.5323,0.7545,Z2
-33.44230631,-70.72694814,12.4181,0.7724,Z5
-33.42597618,-70.561363,14.6688,0.7152,Z2
-33.43738091,-70.67098255,30.4327,0.6766,Z4
-33.44568898,-70.75807672,148.8432,0.7951,Z5
-33.44127967,-70.66306555,295.8016,0.9029,Z4
-33.45214354,-70.78121379,112.4144,0.8474,Z5
-33.44482579,-70.72144912,7.2813,0.6536,Z5
-33.43011311,-70.74855581,50.7278,0.7108,Z5
-33.44892136,-70.77364527,35.8309,0.7518,Z5
-33.4862238,-70.7608547,105.0485,0.8252,Z3
-33.41650017,-70.57161932,138.0564,0.8597,Z2
-33.39131429,-70.53068817,43.2913,0.7467,Z2
-33.54969974,-70.76640105,8.357,0.706,Z3
-33.44828958,-70.64882367,416.7817,0.8605,Z4
-33.42422342,-70.53158634,14.0321,0.653,Z2
-33.42943646,-70.56295342,161.8542,0.8814,Z2
-33.45735548,-70.6745463,12.5592,0.6629,Z4
-33.44453795,-70.766046,172.6079,0.8381,Z5
-33.43933818,-70.58632775,152.2042,0.8976,Z1
-33.41530815,-70.55321504,25.242,0.712,Z2
-33.42663835,-70.58732603,56.8739,0.7129,Z1
-33.50540126,-70.76441397,48.4675,0.8147,Z3
-33.53685714,-70.7932659,77.8002,0.7532,Z3
-33.5115464,-70.7918716,85.8371,0.7863,Z3
-33.53088205,-70.77198466,60.1196,0.846,Z3
-33.4197955,-70.60487909,11.2519,0.7278,Z1
-33.42530722,-70.54350609,291.5053,0.8392,Z2
-33.4737856,-70.73988976,93.0844,0.864,Z5
-33.41531585,-70.55500164,29.5527,0.6913,Z2
-33.54600871,-70.78547358,21.0779,0.6797,Z3
-33.4131229,-70.5320889,18.5504,0.7198,Z2
-33.44657407,-70.6389232,30.5576,0.7286,Z4
-33.48444672,-70.79728546,11.5365,0.6768,Z3
-33.48325851,-70.76674916,57.4158,0.7906,Z3
-33.47286125,-70.74271186,144.2273,0.8471,Z5
-33.43745211,-70.67552674,18.4439,0.6502,Z4
-33.39037154,-70.57520404,113.6922,0.8846,Z2
-33.39881568,-70.57594248,337.0213,0.8881,Z2
-33.50010547,-70.74319966,16.7046,0.6944,Z3
-33.44129156,-70.75811862,34.1851,0.794,Z5
-33.43068192,-70.76917847,29.1862,0.7347,Z5
-33.41449936,-70.50822784,26.2883,0.7054,Z2
-33.51398611,-70.77698304,6.8307,0.7112,Z3
-33.50057796,-70.75094433,8.5826,0.6691,Z3
-33.42665051,-70.56617591,155.6284,0.9042,Z2
-33.53188764,-70.79489751,37.0118,0.8164,Z3
-33.41927871,-70.56823022,521.8584,0.8741,Z2
-33.45827637,-70.64618763,54.6205,0.7006,Z4
-33.43184066,-70.73272443,81.4858,0.8175,Z5
-33.54080171,-70.78260512,20.6916,0.6512,Z3
-33.53420592,-70.7731737,83.4707,0.7225,Z3
-33.43309067,-70.61105048,157.0056,0.8971,Z1
-33.52157979,-70.78985191,147.5339,0.8282,Z3
-33.45914325,-70.67359324,96.1982,0.8577,Z4
-33.5279618,-70.79083583,4.4298,0.6684,Z3
-33.42733212,-70.57239734,39.8675,0.8007,Z2
-33.49675407,-70.77082354,15.5328,0.7804,Z3
-33.44104832,-70.77632783,28.904,0.7535,Z5
-33.45329726,-70.72151091,69.0741,0.761,Z5
-33.42850109,-70.75918831,122.596,0.8357,Z5
-33.41243188,-70.56494104,21.7718,0.6931,Z2
-33.43505295,-70.61180201,131.6901,0.6907,Z1
-33.42601447,-70.53177553,33.5059,0.7769,Z2
-33.43040129,-70.75711079,14.2617,0.7441,Z5
-33.45984121,-70.7223458,9.2211,0.6866,Z5
-33.45592043,-70.75420636,58.3452,0.7464,Z5
-33.3938747,-70.57933947,65.8432,0.8237,Z2
-33.45394669,-70.75348772,87.8499,0.8051,Z5
-33.3960687,-70.54195027,187.3765,0.8483,Z2
-33.43564352,-70.60200787,768.0565,0.9123,Z1
-33.43299208,-70.63669738,138.2378,0.8465,Z4
-33.52117373,-70.75044976,11.363,0.6931,Z3
-33.41241216,-70.55089872,10.8423,0.6723,Z2
-33.46685705,-70.65332834,96.1165,0.7776,Z4
-33.41154585,-70.58335992,59.2456,0.6573,Z1
-33.43584077,-70.76419305,128.6393,0.7512,Z5
-33.51431522,-70.75492776,71.2539,0.8769,Z3
-33.52014357,-70.79318266,233.9709,0.8766,Z3
-33.41047348,-70.55765794,330.7686,0.8482,Z2
-33.44206152,-70.64984236,207.0722,0.8282,Z4
-33.47461015,-70.73538254,23.7641,0.7285,Z5
-33.4683168,-70.63063567,98.6983,0.7606,Z4
-33.50205461,-70.77580489,25.6857,0.7423,Z3
-33.44097148,-70.61387043,103.6043,0.8939,Z1
-33.45059698,-70.67263993,74.6587,0.8311,Z4
-33.5061502,-70.74015694,9.6818,0.6725,Z3
-33.44656589,-70.66561736,15.2521,0.6827,Z4
-33.52277177,-70.79613881,4.0416,0.7017,Z3
-33.5010046,-70.79355935,127.3298,0.9065,Z3
-33.43740623,-70.64080988,79.4438,0.7315,Z4
-33.43392127,-70.59309749,117.3739,0.6565,Z1
-33.39192395,-70.57276778,20.3074,0.7153,Z2
-33.52329494,-70.78154317,13.2107,0.6708,Z3
-33.46074548,-70.67824605,105.7159,0.7648,Z4
-33.42880807,-70.55574549,40.9653,0.7643,Z2
-33.46441473,-70.75450771,166.4382,0.7242,Z5
-33.42436599,-70.52721891,13.3045,0.7073,Z2
-33.47913983,-70.72118937,136.5129,0.834,Z5
-33.45306795,-70.6788892,135.9792,0.6805,Z4
-33.39357989,-70.56926664,105.0005,0.8142,Z2
-33.42736302,-70.72623582,52.6032,0.6953,Z5
-33.52330128,-70.78124585,65.1783,0.774,Z3
-33.42835115,-70.76956414,3.056,0.7451,Z5
-33.48825438,-70.76584099,59.7971,0.7541,Z3
-33.39539461,-70.55350463,17.3721,0.6962,Z2
-33.50866677,-70.77627072,50.003,0.6555,Z3
-33.48485148,-70.76376082,10.5597,0.6672,Z3
-33.49816164,-70.77768648,36.7217,0.7139,Z3
-33.46918279,-70.7607269,179.4372,0.8776,Z5
-33.40071888,-70.54945099,118.4491,0.8207,Z2
-33.50065815,-70.79106579,55.9628,0.8172,Z3
-33.45866616,-70.7400419,33.8766,0.7708,Z5
-33.4467509,-70.66999531,17.9527,0.7733,Z4
-33.50670454,-70.76844624,139.748,0.8078,Z3
-33.50974886,-70.75267507,41.4232,0.8138,Z3
-33.47160223,-70.76102004,15.944,0.6602,Z5
-33.46481461,-70.74486721,138.3072,0.7833,Z5
-33.49753595,-70.74573214,16.8068,0.7023,Z3
-33.51185065,-70.77798526,7.5039,0.7518,Z3
-33.51955289,-70.79103322,8.5674,0.6719,Z3
-33.40897751,-70.51963629,30.2801,0.6571,Z2
-33.39076681,-70.53437647,161.7633,0.8089,Z2
-33.5214112,-70.7536869,17.857,0.713,Z3
-33.50733708,-70.79004345,64.5981,0.7935,Z3
-33.44980409,-70.59237946,20.4077,0.6969,Z1
-33.43189658,-70.73478328,18.8422,0.7135,Z5
-33.46432783,-70.74007962,105.6156,0.7978,Z5
-33.5198595,-70.79722272,23.2982,0.6995,Z3
-33.41040009,-70.55874212,26.95,0.7979,Z2
-33.52116521,-70.77722552,19.2862,0.6541,Z3
-33.50632917,-70.7604792,32.7444,0.8164,Z3
-33.42973359,-70.72807389,181.6342,0.884,Z5
-33.43885699,-70.76671787,106.1251,0.8591,Z5
-33.51434413,-70.7427822,49.0632,0.8743,Z3
-33.50399733,-70.76853202,44.2689,0.8486,Z3
-33.43873489,-70.60594037,108.7865,0.8582,Z1
-33.43701554,-70.61959744,50.9647,0.6569,Z1
-33.47759036,-70.75135442,184.9391,0.843,Z5
-33.49940748,-70.74697955,104.0714,0.8435,Z3
-33.4484772,-70.60134506,116.1873,0.7951,Z1
-33.44851704,-70.64556121,254.508,0.7515,Z4
-33.42371635,-70.56026967,287.6644,0.8922,Z2
-33.47957244,-70.73046322,84.6016,0.8288,Z5
-33.51861261,-70.75474735,203.3729,0.8303,Z3
-33.48130521,-70.74191356,92.6608,0.8544,Z3
-33.43989444,-70.73056737,37.9638,0.7245,Z5
-33.42413283,-70.74494173,81.7106,0.8655,Z5
-33.44772013,-70.6101261,40.9537,0.8106,Z1
-33.49078426,-70.75758844,3.6039,0.6507,Z3
-33.43743604,-70.72685207,197.9157,0.7628,Z5
-33.43096122,-70.76096211,66.1199,0.8012,Z5
-33.47009006,-70.75537538,47.3792,0.6951,Z5
-33.45278977,-70.64712777,61.1282,0.7026,Z4
-33.46825846,-70.72115341,59.9278,0.8425,Z5
-33.52626213,-70.79616112,99.5246,0.8,Z3
-33.43167368,-70.76209203,70.9108,0.8033,Z5
-33.43075806,-70.61678347,354.4136,0.872,Z1
-33.52786249,-70.75909578,16.7193,0.704,Z3
-33.44885205,-70.74670022,8.3223,0.6548,Z5
-33.54255548,-70.78779131,20.7324,0.7803,Z3
-33.44906451,-70.65235857,112.5374,0.8135,Z4
-33.43894693,-70.6706641,28.479,0.7097,Z4
-33.49392686,-70.76499121,25.0312,0.794,Z3
-33.50245096,-70.78183396,92.246,0.8822,Z3
-33.51582945,-70.76943365,5.8303,0.7187,Z3
-33.50071053,-70.7750384,28.8281,0.7219,Z3
-33.5198876,-70.79362389,43.9067,0.802,Z3
-33.52189096,-70.78680534,110.0335,0.8137,Z3
-33.50747997,-70.75087246,149.8346,0.8661,Z3
-33.51858115,-70.78354113,6.9559,0.7758,Z3
-33.44620891,-70.72068776,55.0121,0.7618,Z5
-33.50554572,-70.74836439,13.9899,0.7534,Z3
-33.4596333,-70.66242042,94.3622,0.7217,Z4
-33.43589665,-70.74812066,55.7938,0.8008,Z5
-33.5298798,-70.77314604,82.2282,0.8424,Z3
-33.4532534,-70.67597498,465.9764,0.9118,Z4
-33.44212258,-70.73677411,253.9656,0.8186,Z5
-33.42917296,-70.61755695,107.82,0.6728,Z1
-33.4158136,-70.5883962,110.5013,0.7742,Z1
-33.45080197,-70.72580892,26.9585,0.7585,Z5
-33.48259692,-70.75846486,104.9283,0.8679,Z3
-33.40544633,-70.56665728,88.0983,0.676,Z2
-33.41884011,-70.52685104,68.6196,0.8718,Z2
-33.48658774,-70.797496,29.6851,0.7919,Z3
-33.45871998,-70.73588409,35.6385,0.7247,Z5
-33.42416036,-70.60293903,32.4859,0.6796,Z1
-33.41964889,-70.59336731,47.699,0.8051,Z1
-33.41130959,-70.55736703,227.9332,0.8675,Z2
-33.43387392,-70.74238144,136.5172,0.7965,Z5
-33.43211145,-70.77167102,14.6649,0.7435,Z5
-33.46220003,-70.67597138,20.3679,0.725,Z4
-33.44918708,-70.75158428,89.1565,0.7441,Z5
-33.41589894,-70.58720669,166.9007,0.7467,Z1
-33.46150435,-70.76188242,88.9364,0.8925,Z5
-33.48720642,-70.75885864,57.9183,0.8663,Z3
-33.53936805,-70.74728581,25.1429,0.8137,Z3
-33.51410486,-70.74649569,5.9852,0.6846,Z3
-33.45686313,-70.76359567,26.9739,0.785,Z5
-33.44427939,-70.58776784,7.6431,0.7014,Z1
-33.50435111,-70.74102373,67.6462,0.8063,Z3
-33.43946242,-70.5811103,14.3752,0.7048,Z1
-33.44764259,-70.6484703,50.0611,0.6851,Z4
-33.49921616,-70.74027199,79.6994,0.8092,Z3
-33.49855981,-70.75190489,11.054,0.7139,Z3
-33.53741805,-70.77663763,13.8609,0.6508,Z3
-33.42903915,-70.60925158,400.4484,0.9355,Z1
-33.45226631,-70.77036127,262.5291,0.8645,Z5
-33.43276154,-70.7576932,87.4989,0.8146,Z5
-33.4243591,-70.73105125,57.03,0.7846,Z5
-33.45353899,-70.64266945,178.6521,0.7867,Z4
-33.50928849,-70.76209447,144.6247,0.8266,Z3
-33.47576944,-70.75321716,87.6178,0.908,Z5
-33.50642377,-70.76749514,19.7461,0.7757,Z3
-33.43600039,-70.58211954,64.5705,0.8359,Z1
-33.42053822,-70.54403745,39.6376,0.812,Z2
-33.43157303,-70.67003223,65.9933,0.8495,Z4
-33.44925449,-70.60641652,58.8369,0.7955,Z1
-33.46778174,-70.73929566,276.5445,0.8405,Z5
-33.54170977,-70.74411325,18.666,0.7465,Z3
-33.41045138,-70.51341035,18.5499,0.7968,Z2
-33.52563414,-70.76961311,192.464,0.8568,Z3
-33.51687002,-70.7519198,68.7489,0.786,Z3
-33.43969129,-70.77654023,26.264,0.6573,Z5
-33.48029668,-70.74330827,83.3121,0.7472,Z3
-33.53936054,-70.78999199,35.1167,0.7441,Z3
-33.46322124,-70.755249,50.336,0.727,Z5
-33.39395919,-70.55024497,98.2071,0.8703,Z2
-33.39060728,-70.53035003,19.6363,0.7664,Z2
-33.4027047,-70.52937025,211.0885,0.8247,Z2
-33.45150428,-70.67677829,49.7618,0.685,Z4
-33.54657456,-70.7928038,114.1902,0.881,Z3
-33.53109212,-70.77367823,93.5463,0.77,Z3
-33.40896456,-70.51070358,121.5886,0.8015,Z2
-33.49253698,-70.77846674,113.2521,0.8861,Z3
-33.50620664,-70.74532543,98.6934,0.8602,Z3
-33.44558392,-70.72796839,29.7603,0.7178,Z5
-33.4524058,-70.66894054,95.7032,0.7824,Z4
-33.39127596,-70.55607128,24.6831,0.6837,Z2
-33.49805419,-70.75148049,25.1084,0.7087,Z3
-33.50203174,-70.75137221,8.0464,0.6775,Z3
-33.47336067,-70.73666009,230.6226,0.7781,Z5
-33.53955833,-70.78307315,63.7489,0.8076,Z3
-33.52629501,-70.78121563,13.4074,0.735,Z3
-33.40226479,-70.56476505,40.3343,0.7674,Z2
-33.43693451,-70.75473618,156.6491,0.746,Z5
-33.52959141,-70.78073557,25.8698,0.7409,Z3
-33.39807219,-70.54340643,73.2594,0.7378,Z2
-33.46094287,-70.6552189,48.683,0.8888,Z4
-33.49023472,-70.77904653,30.6477,0.7348,Z3
-33.44352876,-70.72647641,196.4016,0.8069,Z5
-33.41572055,-70.57491299,122.3968,0.8684,Z2
-33.42731407,-70.56253623,27.8229,0.7294,Z2
-33.44029139,-70.75375574,77.1989,0.8544,Z5
-33.4862523,-70.78494384,28.597,0.7063,Z3
-33.40259483,-70.53973857,139.1638,0.8973,Z2
-33.41253099,-70.57811865,44.4562,0.76,Z2
-33.46076938,-70.75712019,63.6411,0.7134,Z5
-33.44935756,-70.64595755,14.4694,0.7433,Z4
-33.4018857,-70.55326393,7.9099,0.6625,Z2
-33.44675997,-70.61181949,18.768,0.6504,Z1
-33.52367427,-70.7464709,134.0374,0.6822,Z3
-33.45880617,-70.63358336,44.7562,0.6838,Z4
-33.39416544,-70.5526574,323.8777,0.7476,Z2
-33.43140923,-70.58685203,18.5414,0.7006,Z1
-33.44983167,-70.61595164,117.938,0.8039,Z1
-33.45423187,-70.76602837,30.7546,0.73,Z5
-33.44856844,-70.72464539,18.9821,0.8198,Z5
-33.50836265,-70.79195106,8.847,0.7097,Z3
-33.44044613,-70.64883072,139.8209,0.7018,Z4
-33.45361289,-70.75137773,31.8077,0.7134,Z5
-33.49678106,-70.7520193,299.1328,0.8005,Z3
-33.54148922,-70.77195805,29.4041,0.7124,Z3
-33.50987044,-70.78568034,107.4943,0.8394,Z3
-33.53154576,-70.78152938,124.3744,0.848,Z3
-33.4227165,-70.54154631,96.686,0.751,Z2
-33.42904515,-70.77028511,84.3281,0.71,Z5
-33.52944995,-70.77377746,25.1449,0.7212,Z3
-33.44268889,-70.58049661,100.3621,0.8069,Z1
-33.44446483,-70.6760069,226.088,0.9023,Z4
-33.39537968,-70.53187246,96.5014,0.6884,Z2
-33.46332546,-70.73719468,58.7582,0.7807,Z5
-33.5458075,-70.79209065,100.8175,0.8226,Z3
-33.54013788,-70.77375221,169.5732,0.8424,Z3
-33.4730036,-70.72371215,82.4942,0.8379,Z5
-33.42182868,-70.59999169,193.1989,0.9215,Z1
-33.45344037,-70.63864436,54.3615,0.8611,Z4
-33.53401672,-70.7419648,35.2262,0.6749,Z3
-33.49811099,-70.77742208,75.6939,0.8406,Z3
-33.4268983,-70.58305848,21.141,0.7429,Z1
-33.52877091,-70.76768051,82.9363,0.7551,Z3
-33.44246722,-70.72192379,60.8534,0.6822,Z5
-33.5376998,-70.78903622,29.5518,0.65,Z3
-33.48284268,-70.74003348,4.9651,0.6519,Z3
-33.47154956,-70.75359386,29.0284,0.7229,Z5
-33.4404993,-70.73285698,38.689,0.7861,Z5
-33.51349417,-70.76923402,90.2903,0.7828,Z3
-33.42105105,-70.5584997,8.2187,0.7502,Z2
-33.43393382,-70.742693,21.5365,0.6696,Z5
-33.44030783,-70.60813903,90.311,0.8152,Z1
-33.53246214,-70.79610185,49.21,0.7966,Z3
-33.46024364,-70.73868848,7.0427,0.6639,Z5
-33.54325322,-70.77048146,50.7157,0.8431,Z3
-33.4037707,-70.54826743,36.1085,0.7181,Z2
-33.44647924,-70.61984656,38.407,0.819,Z1
-33.4427276,-70.75144329,92.7786,0.8156,Z5
-33.52910039,-70.7624362,330.3618,0.9317,Z3
-33.5263234,-70.79156436,28.166,0.8133,Z3
-33.54708347,-70.77785258,46.0457,0.8048,Z3
-33.50939094,-70.79578668,121.7821,0.8359,Z3
-33.42326436,-70.72606086,86.3975,0.8282,Z5
-33.53402467,-70.77651973,66.9972,0.8302,Z3
-33.46446905,-70.73463454,138.1762,0.8438,Z5
-33.44836922,-70.75372096,89.7749,0.7795,Z5
-33.46674496,-70.64765792,46.6288,0.8062,Z4
-33.44022481,-70.75987931,37.7932,0.8354,Z5
-33.43750252,-70.67048806,155.8435,0.8303,Z4
-33.50305159,-70.79024536,35.0528,0.7252,Z3
-33.46927485,-70.75806653,246.9779,0.7339,Z5
-33.5233996,-70.77588474,108.9277,0.8833,Z3
-33.46295695,-70.63968858,40.3237,0.8073,Z4
-33.46191131,-70.75637324,29.9531,0.7309,Z5
-33.47535357,-70.74871171,60.1495,0.8871,Z5
-33.45069141,-70.74071151,78.782,0.8036,Z5
-33.45831979,-70.75128668,55.2037,0.847,Z5
-33.48819753,-70.75332629,69.1026,0.7095,Z3
-33.42729155,-70.7424034,54.0812,0.8661,Z5
-33.40734171,-70.55223324,1386.2211,0.9286,Z2
-33.46947934,-70.75734042,268.6677,0.8109,Z5
-33.48618823,-70.76659065,72.0338,0.7869,Z3
-33.4854241,-70.74921218,9.2237,0.677,Z3
-33.48720909,-70.74347734,19.295,0.7628,Z3
-33.39906715,-70.51368229,16.6692,0.7458,Z2
-33.43723817,-70.72820986,188.9793,0.8797,Z5
-33.47704217,-70.73857861,134.2602,0.8583,Z5
-33.410578,-70.53396693,22.5842,0.702,Z2
-33.42789529,-70.58562102,13.6978,0.6699,Z1
-33.45946017,-70.76204271,108.9455,0.8102,Z5
-33.44152815,-70.60868784,74.4258,0.6709,Z1
-33.43553764,-70.75092001,127.3965,0.8236,Z5
-33.52769328,-70.79726115,165.6677,0.807,Z3
-33.42226886,-70.52649391,194.565,0.7779,Z2
-33.53531235,-70.77045727,24.7925,0.6732,Z3
-33.44425705,-70.7542309,70.5726,0.7553,Z5
-33.4730101,-70.7518414,79.1096,0.8632,Z5
-33.51428599,-70.79045236,68.0087,0.7612,Z3
-33.44382599,-70.64031589,328.5858,0.8596,Z4
-33.52620017,-70.79219204,88.0208,0.7711,Z3
-33.45383548,-70.7814594,14.1335,0.7948,Z5
-33.45590196,-70.63356341,627.0795,0.8727,Z4
-33.45455967,-70.66847247,76.6587,0.6692,Z4
-33.43303298,-70.72040026,24.0191,0.6959,Z5
-33.4159689,-70.57041264,10.7206,0.6869,Z2
-33.49670802,-70.76697233,44.7062,0.8578,Z3
-33.4306263,-70.73108244,162.0329,0.7283,Z5
-33.47654609,-70.74826278,71.9157,0.8235,Z5
-33.47711736,-70.73254736,23.0708,0.7582,Z5
-33.44972338,-70.73260728,52.8142,0.7783,Z5
-33.52861065,-70.76438965,52.8916,0.8218,Z3
-33.53440316,-70.79005361,144.4079,0.7923,Z3
-33.42213898,-70.73519789,11.6472,0.7291,Z5
-33.43841722,-70.6629303,175.165,0.7163,Z4
-33.50413905,-70.76782465,20.8974,0.8366,Z3
-33.39497371,-70.50653463,86.6406,0.8354,Z2
-33.44012905,-70.75202292,116.2587,0.7681,Z5
-33.43911886,-70.59185109,151.5983,0.8445,Z1
-33.40036371,-70.51683329,147.8498,0.7812,Z2
-33.41364745,-70.56240493,10.6867,0.7819,Z2
-33.45841373,-70.64909791,414.6616,0.8426,Z4
-33.50251365,-70.78758245,115.4351,0.8718,Z3
-33.41930264,-70.5415345,10.4755,0.7053,Z2
-33.52145524,-70.7668205,24.913,0.6955,Z3
-33.44395638,-70.59898191,212.0836,0.7778,Z1
-33.45447453,-70.74127551,531.8823,0.8636,Z5
-33.46564352,-70.63552946,67.6446,0.8485,Z4
-33.48249928,-70.74383136,22.7222,0.7093,Z3
-33.49606209,-70.75420963,255.6457,0.7791,Z3
-33.40196478,-70.56426544,94.4205,0.8444,Z2
-33.41343785,-70.57527872,24.4822,0.6691,Z2
-33.39687411,-70.52795321,202.6546,0.849,Z2
-33.43640091,-70.77879645,23.3548,0.7674,Z5
-33.43459423,-70.77109617,25.3816,0.7726,Z5
-33.45000509,-70.63245501,182.68,0.8214,Z4
-33.43866818,-70.74853615,132.2884,0.7922,Z5
-33.46698817,-70.63651827,66.359,0.69,Z4
-33.41593182,-70.54194528,86.6412,0.8658,Z2
-33.48964767,-70.74660791,7.9125,0.72,Z3
-33.43203127,-70.67424896,376.0839,0.8981,Z4
-33.4900943,-70.7611155,65.6705,0.8575,Z3
-33.40496815,-70.55191151,135.6939,0.8562,Z2
-33.49535507,-70.76958389,20.8997,0.6587,Z3
-33.47672795,-70.73221378,31.1444,0.6538,Z5
-33.50400073,-70.80993255,66.8634,0.7445,Z3
-33.51551999,-70.74443014,18.4658,0.6896,Z3
-33.45122038,-70.67144041,445.7586,0.8835,Z4
-33.41588202,-70.58513433,221.8377,0.7879,Z1
-33.47391512,-70.75243768,196.0473,0.7918,Z5
-33.51121346,-70.79778458,9.4312,0.6884,Z3
-33.42007744,-70.72233691,20.6579,0.7594,Z5
-33.3944662,-70.57402334,30.7703,0.7554,Z2
-33.52263424,-70.74483736,89.5916,0.8107,Z3
-33.46403098,-70.75579541,213.1431,0.7665,Z5
-33.46636571,-70.63200412,16.3383,0.7209,Z4
-33.39716039,-70.5282519,74.1575,0.8005,Z2
-33.5224408,-70.79548862,42.0073,0.8249,Z3
-33.54299754,-70.76829631,132.5922,0.7824,Z3
-33.43198259,-70.75024777,37.5598,0.6882,Z5
-33.44234468,-70.76211089,44.3454,0.7744,Z5
-33.42792399,-70.74323255,17.5392,0.7108,Z5
-33.41685441,-70.54593641,15.6195,0.7157,Z2
-33.53476426,-70.78226795,10.7499,0.6913,Z3
-33.48405136,-70.76342355,65.5437,0.744,Z3
-33.50142737,-70.77108939,175.5325,0.8187,Z3
-33.51677973,-70.78507533,16.4984,0.7179,Z3
-33.44748283,-70.73694232,12.8263,0.6683,Z5
-33.4584093,-70.73854869,31.1447,0.7299,Z5
-33.51671566,-70.79677898,7.2522,0.7026,Z3
-33.50366954,-70.79490379,161.3813,0.7691,Z3
-33.42856976,-70.55383403,20.9614,0.67,Z2
-33.49773958,-70.74962705,156.973,0.7771,Z3
-33.43813992,-70.73360665,29.2645,0.8445,Z5
-33.46658914,-70.64680761,61.4065,0.6898,Z4
-33.39634563,-70.52227987,79.5886,0.7905,Z2
-33.42244489,-70.57894064,118.0344,0.8659,Z2
-33.42110437,-70.5777551,112.7428,0.6857,Z2
-33.47167436,-70.77015113,101.71,0.6528,Z5
-33.40259254,-70.53596981,182.3522,0.8602,Z2
-33.51406648,-70.79005551,9.3936,0.6629,Z3
-33.42840164,-70.58657516,27.0742,0.6843,Z1
-33.43844749,-70.63013909,107.6101,0.7286,Z4
-33.50655555,-70.78747076,326.3932,0.8704,Z3
-33.42351737,-70.75025096,231.5423,0.8292,Z5
-33.50116845,-70.77676032,17.1369,0.6773,Z3
-33.42750925,-70.57290835,65.2853,0.8044,Z2
-33.41364645,-70.56342437,102.3461,0.8385,Z2
-33.45887497,-70.67366189,144.8718,0.7991,Z4
-33.42767809,-70.55845551,271.7147,0.821,Z2
-33.42362343,-70.73453324,38.8832,0.7789,Z5
-33.48786929,-70.75303431,14.6003,0.6925,Z3
-33.50105042,-70.75962694,135.0345,0.8308,Z3
-33.4764661,-70.73404089,16.1195,0.7657,Z5
-33.52096535,-70.77136347,294.9727,0.8231,Z3
-33.50477861,-70.76919426,90.932,0.8935,Z3
-33.51225435,-70.77711888,8.8733,0.7964,Z3
-33.43220395,-70.73558793,38.1503,0.7749,Z5
-33.48355913,-70.7582903,44.4336,0.8067,Z3
-33.50620537,-70.79210667,21.9495,0.7487,Z3
-33.53524459,-70.78220555,32.9391,0.7275,Z3
-33.52163629,-70.75965244,36.9853,0.6798,Z3
-33.49752097,-70.75503705,20.2334,0.6559,Z3
-33.42479266,-70.74758479,49.7304,0.7467,Z5
-33.47608501,-70.75536241,21.3956,0.7393,Z5
-33.43656784,-70.66242791,28.3011,0.6524,Z4
-33.54767825,-70.76692158,72.6018,0.7727,Z3
-33.4499777,-70.7621773,30.4725,0.7855,Z5
-33.40952477,-70.53792539,155.0315,0.8728,Z2
-33.53302197,-70.7708407,29.905,0.7548,Z3
-33.42900697,-70.74929283,22.2945,0.666,Z5
-33.53048588,-70.78010338,18.1839,0.6986,Z3
-33.46786118,-70.63746101,55.6808,0.806,Z4
-33.5351249,-70.7798465,105.5907,0.7589,Z3
-33.50390396,-70.78551532,29.9543,0.6708,Z3
-33.46395562,-70.73875779,12.1555,0.6819,Z5
-33.52752223,-70.77211748,9.0047,0.7753,Z3
-33.44342623,-70.58775107,48.8855,0.7555,Z1
-33.50254372,-70.79599918,131.3461,0.7768,Z3
-33.45446655,-70.76402505,75.784,0.8474,Z5
-33.42949667,-70.56927655,123.4891,0.7436,Z2
-33.47950399,-70.76147994,27.0701,0.6939,Z5
-33.42163024,-70.74265277,47.0283,0.8293,Z5
-33.44347906,-70.60938662,571.5453,0.9199,Z1
-33.50179507,-70.75909651,35.0085,0.7142,Z3
-33.41398599,-70.58203588,75.8812,0.6587,Z1
-33.44079629,-70.77139201,97.9157,0.8837,Z5
-33.43502139,-70.7387544,17.1939,0.7541,Z5
-33.47413506,-70.72493824,73.6713,0.6535,Z5
-33.46076238,-70.74771572,31.8769,0.7446,Z5
-33.42866207,-70.55856981,91.3412,0.8299,Z2
-33.43120249,-70.73000395,110.1042,0.8559,Z5
-33.44857194,-70.65855292,3146.0723,0.9088,Z4
-33.42321595,-70.74310085,202.5545,0.8983,Z5
-33.43762491,-70.75185495,79.3982,0.7924,Z5
-33.42630493,-70.56246869,17.6438,0.8053,Z2
-33.46285737,-70.75569666,34.1019,0.7361,Z5
-33.52277064,-70.77036146,91.4187,0.8272,Z3
-33.43107307,-70.73593325,81.2575,0.8579,Z5
-33.52716258,-70.78952697,162.5137,0.8776,Z3
-33.43141357,-70.76410673,103.0505,0.857,Z5
-33.46667543,-70.63544498,65.1133,0.8087,Z4
